# Image filename = examples/benchmarking_phantoms/P5.tif 
# Fitted Gaussians 
# Mean, Standard Deviation, Weight 
16.741873043975403,13.88853903476218,0.22219786435433864
36.22528016645493,8.437613248101373,0.6526621270660108
84.12234523978091,22.46440328470953,0.1251400085796413
