Gaussian_A,Gaussian_B,SNR,CNR
0,1,0.4410497846338776,0.984797907153833
0,2,0.16619554094180408,1.4224976372781883
1,0,1.6652728748607786,0.984797907153833
1,2,0.7399427938734084,0.9197248402265565
2,0,3.8772299095765774,1.4224976372781883
2,1,4.571961222967935,0.9197248402265565
