Gaussian_A,Gaussian_B,SNR,CNR
0,1,1.7796841481464751,3.8926033765251113
0,2,0.6638350348400718,5.598933840471754
1,0,6.641658557714739,3.8926033765251113
1,2,2.898636165341882,3.6298329274581023
2,0,15.5184691924574,5.598933840471754
2,1,18.157196880031552,3.6298329274581023
