Gaussian_A,Gaussian_B,SNR,CNR
0,1,2.6457231769801433,5.846057285420137
0,2,0.9870317989708861,8.3674792575069
1,0,10.028853821471788,5.846057285420137
1,2,4.317167929341553,5.415131028786762
2,0,23.4551832857106,8.3674792575069
2,1,27.06448262649374,5.415131028786762
