Gaussian_A,Gaussian_B,SNR,CNR
0,1,1.1882602760086722,0.9017543125391337
0,2,0.4841667845370798,1.9261939501642877
1,0,2.082315199993078,0.9017543125391337
1,2,1.0783791078167482,1.4585273071179106
2,0,5.1235014982414455,1.9261939501642877
2,1,6.511910909945819,1.4585273071179106
