Gaussian_A,Gaussian_B,SNR,CNR
0,1,1.8252501810218127,0.8909571045556144
0,2,0.7085047694565615,2.1029835633680185
1,0,2.303597817266934,0.8909571045556144
1,2,1.3275782592997254,1.6856102697776285
2,0,5.441070873786208,2.1029835633680185
2,1,8.078253516337139,1.6856102697776285
