# Image filename = examples/benchmarking_phantoms/P6.tif 
# Fitted Gaussians 
# Mean, Standard Deviation, Weight 
20.071813107802257,16.326658158053576,0.31558174283037976
37.6100540961556,10.99674626333451,0.5717384293383244
88.83450417004929,28.329820733878435,0.11267982783127332
